_id,REPORT_YEAR,DIVISION,CATEGORY,CRIME_TYPE,COUNT_,COUNT_CLEARED,Period
18468,2014,D41,Crimes Against the Person,Sexual Violation,7,2,2014-2019
18472,2017,D32,Crimes Against the Person,Other,19,10,2014-2019
18473,2015,D55,Crimes Against Property,Other,201,57,2014-2019
18475,2021,D43,Crimes Against the Person,Other,28,15,COVID Period
18476,2021,D52,Crimes Against Property,Break & Enter,10,2,COVID Period
18478,2020,D41,Crimes Against Property,Theft,64,40,COVID Period
18479,2018,D22,Crimes Against the Person,Other,33,18,2014-2019
18480,2018,D41,Crimes Against Property,Fraud,46,8,2014-2019
18481,2018,D55,Crimes Against the Person,Other,33,16,2014-2019
18485,2016,D23,Crimes Against Property,Fraud,109,31,2014-2019
18486,2015,D22,Crimes Against the Person,Assault,7,6,2014-2019
18487,2019,D41,Crimes Against Property,Theft,2,1,2014-2019
18488,2017,D32,Crimes Against the Person,Assault,76,50,2014-2019
18489,2018,D22,Crimes Against Property,Theft,87,9,2014-2019
18490,2016,D13,Crimes Against Property,Break & Enter,1,1,2014-2019
18492,2015,D51,Crimes Against Property,Theft,3,1,2014-2019
18494,2016,D43,Crimes Against Property,Theft,75,29,2014-2019
18496,2020,D22,Crimes Against Property,Break & Enter,15,2,COVID Period
18498,2019,D11,Crimes Against Property,Fraud,79,12,2014-2019
18499,2018,D55,Crimes Against Property,Other,33,12,2014-2019
18500,2016,D52,Crimes Against the Person,Sexual Violation,6,3,2014-2019
18501,2015,D12,Crimes Against the Person,Assault,54,35,2014-2019
18503,2018,D14,Crimes Against Property,Break & Enter,22,7,2014-2019
18504,2022,D23,Crimes Against the Person,Assault,25,16,COVID Period
18506,2018,D33,Crimes Against Property,Theft,10,2,2014-2019
18507,2016,D14,Crimes Against Property,Break & Enter,7,4,2014-2019
18508,2019,D32,Crimes Against the Person,Robbery,21,6,2014-2019
18509,2019,D32,Crimes Against the Person,Robbery,9,1,2014-2019
18510,2017,D12,Crimes Against Property,Break & Enter,12,1,2014-2019
18511,2016,D14,Crimes Against Property,Theft,7,3,2014-2019
18512,2018,D52,Crimes Against the Person,Robbery,32,15,2014-2019
18513,2016,D14,Crimes Against Property,Break & Enter,12,6,2014-2019
18514,2023,D32,Crimes Against the Person,Robbery,35,28,After COVID
18515,2018,D55,Crimes Against Property,Fraud,33,10,2014-2019
18516,2019,D42,Crimes Against Property,Theft,38,2,2014-2019
18518,2018,D43,Crimes Against Property,Theft,75,14,2014-2019
18519,2020,D11,Crimes Against Property,Fraud,9,2,COVID Period
18520,2015,D43,Crimes Against the Person,Robbery,12,7,2014-2019
18521,2014,D55,Crimes Against Property,Break & Enter,38,7,2014-2019
18522,2014,D13,Crimes Against Property,Break & Enter,3,1,2014-2019
18524,2021,D22,Crimes Against Property,Break & Enter,7,1,COVID Period
18525,2019,D53,Crimes Against Property,Other,8,3,2014-2019
18526,2019,D12,Crimes Against the Person,Robbery,23,11,2014-2019
18527,2014,D11,Crimes Against Property,Break & Enter,7,3,2014-2019
18528,2016,D12,Crimes Against Property,Break & Enter,1,1,2014-2019
18529,2020,D22,Crimes Against Property,Break & Enter,7,1,COVID Period
18530,2020,D51,Crimes Against Property,Other,344,116,COVID Period
18532,2022,D51,Crimes Against the Person,Robbery,15,9,COVID Period
18535,2014,D22,Crimes Against Property,Theft,107,7,2014-2019
18537,2019,D42,Crimes Against Property,Break & Enter,34,1,2014-2019
18538,2014,D52,Crimes Against Property,Theft,3,2,2014-2019
18539,2022,D51,Crimes Against the Person,Sexual Violation,24,7,COVID Period
18542,2023,D51,Crimes Against Property,Theft,19,1,After COVID
18543,2014,D12,Crimes Against the Person,Robbery,5,3,2014-2019
18544,2019,D43,Crimes Against the Person,Sexual Violation,20,10,2014-2019
18545,2016,D33,Crimes Against Property,Fraud,33,5,2014-2019
18546,2019,D32,Crimes Against the Person,Sexual Violation,2,2,2014-2019
18548,2015,D22,Crimes Against Property,Theft,134,29,2014-2019
18549,2016,D12,Crimes Against Property,Theft,19,4,2014-2019
18550,2014,D52,Crimes Against the Person,Robbery,18,12,2014-2019
18551,2017,D33,Crimes Against the Person,Assault,3,2,2014-2019
18553,2019,D55,Crimes Against the Person,Other,7,6,2014-2019
18554,2014,D11,Crimes Against the Person,Assault,54,45,2014-2019
18556,2016,D43,Crimes Against the Person,Assault,39,36,2014-2019
18557,2020,D31,Crimes Against the Person,Robbery,5,3,COVID Period
18558,2023,D53,Crimes Against Property,Break & Enter,10,1,After COVID
18560,2014,D22,Crimes Against the Person,Sexual Violation,4,2,2014-2019
18561,2019,D32,Crimes Against Property,Theft,25,1,2014-2019
18562,2018,D31,Crimes Against Property,Break & Enter,3,1,2014-2019
18563,2015,D41,Crimes Against the Person,Sexual Violation,6,5,2014-2019
18564,2020,D32,Crimes Against Property,Theft,60,11,COVID Period
18565,2017,D53,Crimes Against Property,Other,50,16,2014-2019
18566,2020,D33,Crimes Against the Person,Assault,37,19,COVID Period
18567,2017,D43,Crimes Against the Person,Sexual Violation,1,1,2014-2019
18568,2023,D42,Crimes Against Property,Fraud,140,6,After COVID
18570,2022,D12,Crimes Against Property,Break & Enter,12,4,COVID Period
18571,2016,D14,Crimes Against the Person,Other,34,28,2014-2019
18575,2016,D55,Crimes Against Property,Fraud,34,8,2014-2019
18577,2014,D43,Crimes Against the Person,Robbery,2,2,2014-2019
18578,2019,D42,Crimes Against the Person,Attempt Murder,2,2,2014-2019
18580,2018,D11,Crimes Against Property,Break & Enter,29,6,2014-2019
18581,2019,D11,Crimes Against Property,Other,141,35,2014-2019
18582,2018,D43,Crimes Against the Person,Assault,90,59,2014-2019
18583,2019,D52,Crimes Against Property,Fraud,185,16,2014-2019
18584,2017,D12,Crimes Against the Person,Robbery,20,10,2014-2019
18585,2014,D53,Crimes Against Property,Fraud,15,5,2014-2019
18586,2019,D52,Crimes Against the Person,Sexual Violation,6,3,2014-2019
18588,2022,D12,Crimes Against Property,Break & Enter,2,1,COVID Period
18589,2015,D43,Crimes Against Property,Theft,4,3,2014-2019
18590,2020,D32,Crimes Against Property,Fraud,96,17,COVID Period
18591,2017,D33,Crimes Against the Person,Other,1,1,2014-2019
18594,2019,D51,Crimes Against the Person,Sexual Violation,16,11,2014-2019
18595,2020,D53,Crimes Against the Person,Assault,75,40,COVID Period
18597,2022,D11,Crimes Against Property,Fraud,66,3,COVID Period
18598,2019,D22,Crimes Against Property,Other,154,42,2014-2019
18599,2019,D51,Crimes Against the Person,Assault,131,85,2014-2019
18600,2017,D13,Crimes Against the Person,Other,9,8,2014-2019
18602,2023,D33,Crimes Against the Person,Assault,59,32,After COVID
18603,2015,D52,Crimes Against the Person,Robbery,4,1,2014-2019
18604,2016,D42,Crimes Against the Person,Attempt Murder,1,1,2014-2019
18607,2019,D32,Crimes Against Property,Fraud,89,8,2014-2019
18608,2016,D12,Crimes Against Property,Other,61,24,2014-2019
18610,2018,D53,Crimes Against the Person,Assault,11,6,2014-2019
18611,2015,D22,Crimes Against the Person,Robbery,3,3,2014-2019
18612,2018,D52,Crimes Against Property,Other,134,65,2014-2019
18613,2018,D51,Crimes Against Property,Fraud,110,12,2014-2019
18614,2021,D33,Crimes Against the Person,Assault,3,1,COVID Period
18615,2017,D43,Crimes Against Property,Break & Enter,8,2,2014-2019
18616,2023,D12,Crimes Against Property,Fraud,35,3,After COVID
18617,2021,D43,Crimes Against Property,Break & Enter,2,1,COVID Period
18618,2023,D14,Crimes Against the Person,Robbery,4,2,After COVID
18621,2022,D23,Crimes Against the Person,Sexual Violation,26,12,COVID Period
18622,2015,D55,Crimes Against Property,Other,3,2,2014-2019
18625,2023,D23,Crimes Against the Person,Other,20,10,After COVID
18626,2016,D41,Crimes Against Property,Theft,14,3,2014-2019
18629,2018,D55,Crimes Against Property,Fraud,53,7,2014-2019
18633,2016,D11,Crimes Against the Person,Sexual Violation,9,5,2014-2019
18634,2015,D14,Crimes Against the Person,Other,30,18,2014-2019
18635,2023,D52,Crimes Against Property,Break & Enter,9,3,After COVID
18636,2017,D13,Crimes Against Property,Fraud,14,7,2014-2019
18638,2023,D12,Crimes Against the Person,Robbery,10,3,After COVID
18639,2015,D13,Crimes Against Property,Other,21,14,2014-2019
18640,2014,D32,Crimes Against the Person,Sexual Violation,8,2,2014-2019
18642,2014,D32,Crimes Against Property,Theft,4,1,2014-2019
18643,2015,D22,Crimes Against the Person,Assault,2,2,2014-2019
18646,2021,D55,Crimes Against Property,Other,64,15,COVID Period
18647,2015,D43,Crimes Against the Person,Other,67,38,2014-2019
18648,2020,D53,Crimes Against Property,Break & Enter,2,2,COVID Period
18649,2022,D55,Crimes Against Property,Fraud,70,6,COVID Period
18651,2019,D12,Crimes Against the Person,Robbery,3,2,2014-2019
18652,2014,D43,Crimes Against Property,Break & Enter,6,1,2014-2019
18653,2023,D41,Crimes Against Property,Break & Enter,13,8,After COVID
18655,2016,D22,Crimes Against Property,Theft,672,302,2014-2019
18656,2018,D13,Crimes Against Property,Break & Enter,10,1,2014-2019
18657,2015,D11,Crimes Against Property,Break & Enter,3,1,2014-2019
18658,2020,D33,Crimes Against the Person,Assault,40,31,COVID Period
18659,2020,D33,Crimes Against the Person,Other,15,9,COVID Period
18660,2017,D32,Crimes Against Property,Fraud,100,24,2014-2019
18661,2021,D41,Crimes Against Property,Fraud,140,11,COVID Period
18662,2014,D33,Crimes Against Property,Break & Enter,21,5,2014-2019
18663,2014,D41,Crimes Against Property,Break & Enter,16,4,2014-2019
18664,2018,D32,Crimes Against the Person,Robbery,8,2,2014-2019
18665,2016,D52,Crimes Against the Person,Assault,1,1,2014-2019
18666,2016,D51,Crimes Against the Person,Other,81,53,2014-2019
18668,2023,D14,Crimes Against Property,Break & Enter,5,1,After COVID
18669,2021,D23,Crimes Against the Person,Other,11,7,COVID Period
18670,2017,D22,Crimes Against Property,Other,94,30,2014-2019
18672,2017,D52,Crimes Against the Person,Assault,63,33,2014-2019
18675,2017,D14,Crimes Against the Person,Sexual Violation,7,6,2014-2019
18676,2021,D22,Crimes Against the Person,Robbery,1,1,COVID Period
18677,2023,D33,Crimes Against the Person,Assault,2,2,After COVID
18678,2014,D51,Crimes Against Property,Theft,1,1,2014-2019
18679,2018,D41,Crimes Against Property,Other,144,75,2014-2019
18680,2021,D51,Crimes Against Property,Other,98,24,COVID Period
18682,2015,D55,Crimes Against Property,Fraud,22,3,2014-2019
18683,2019,D22,Crimes Against the Person,Robbery,11,4,2014-2019
18684,2016,D32,Crimes Against Property,Break & Enter,7,1,2014-2019
18685,2016,D12,Crimes Against Property,Break & Enter,7,2,2014-2019
18686,2019,D53,Crimes Against Property,Theft,31,3,2014-2019
18687,2018,D22,Crimes Against Property,Theft,6,1,2014-2019
18688,2021,D43,Crimes Against Property,Break & Enter,13,6,COVID Period
18690,2023,D42,Crimes Against Property,Fraud,71,2,After COVID
18692,2014,D55,Crimes Against the Person,Assault,83,68,2014-2019
18694,2015,D13,Crimes Against the Person,Robbery,8,2,2014-2019
18695,2015,D33,Crimes Against the Person,Assault,57,38,2014-2019
18697,2016,D42,Crimes Against Property,Break & Enter,38,4,2014-2019
18699,2014,D22,Crimes Against Property,Break & Enter,15,5,2014-2019
18700,2017,D55,Crimes Against Property,Break & Enter,6,3,2014-2019
18702,2014,D51,Crimes Against Property,Break & Enter,15,7,2014-2019
18703,2020,D11,Crimes Against Property,Theft,29,1,COVID Period
18704,2021,D33,Crimes Against Property,Fraud,114,11,COVID Period
18705,2016,D41,Crimes Against Property,Theft,6,1,2014-2019
18706,2023,D42,Crimes Against Property,Theft,175,14,After COVID
18707,2020,D12,Crimes Against the Person,Other,3,1,COVID Period
18708,2017,D55,Crimes Against the Person,Robbery,16,8,2014-2019
18709,2018,D13,Crimes Against the Person,Sexual Violation,8,6,2014-2019
18710,2014,D12,Crimes Against the Person,Robbery,13,4,2014-2019
18712,2019,D55,Crimes Against the Person,Assault,84,65,2014-2019
18713,2014,D12,Crimes Against the Person,Robbery,20,12,2014-2019
18715,2019,D41,Crimes Against the Person,Sexual Violation,8,7,2014-2019
18717,2021,D14,Crimes Against the Person,Robbery,9,2,COVID Period
18718,2016,D41,Crimes Against Property,Break & Enter,14,3,2014-2019
18720,2016,D43,Crimes Against the Person,Robbery,12,6,2014-2019
18721,2019,D22,Crimes Against Property,Break & Enter,4,1,2014-2019
18725,2016,D32,Crimes Against the Person,Other,19,7,2014-2019
18727,2015,D51,Crimes Against the Person,Robbery,16,6,2014-2019
18728,2022,D41,Crimes Against the Person,Robbery,8,3,COVID Period
18729,2018,D12,Crimes Against Property,Break & Enter,4,3,2014-2019
18730,2022,D41,Crimes Against Property,Theft,23,1,COVID Period
18731,2015,D43,Crimes Against the Person,Sexual Violation,7,5,2014-2019
18732,2017,D31,Crimes Against the Person,Robbery,25,10,2014-2019
18737,2017,D11,Crimes Against Property,Break & Enter,14,4,2014-2019
18738,2019,D14,Crimes Against Property,Fraud,33,1,2014-2019
18739,2016,D41,Crimes Against Property,Theft,215,63,2014-2019
18741,2014,D43,Crimes Against Property,Theft,690,519,2014-2019
18742,2022,D13,Crimes Against the Person,Sexual Violation,11,6,COVID Period
18744,2016,D11,Crimes Against Property,Other,54,12,2014-2019
18745,2022,D11,Crimes Against the Person,Other,5,4,COVID Period
18746,2021,D52,Crimes Against the Person,Other,40,18,COVID Period
18747,2014,D31,Crimes Against the Person,Sexual Violation,8,4,2014-2019
18749,2020,D13,Crimes Against the Person,Sexual Violation,13,5,COVID Period
18750,2014,D43,Crimes Against the Person,Attempt Murder,1,1,2014-2019
18753,2017,D42,Crimes Against Property,Theft,6,1,2014-2019
18754,2017,D33,Crimes Against Property,Other,31,13,2014-2019
18755,2014,D43,Crimes Against Property,Other,96,47,2014-2019
18756,2021,D41,Crimes Against Property,Other,112,33,COVID Period
18758,2019,D14,Crimes Against Property,Break & Enter,9,2,2014-2019
18762,2019,D43,Crimes Against Property,Theft,20,5,2014-2019
18763,2018,D13,Crimes Against Property,Other,24,7,2014-2019
18766,2023,D12,Crimes Against the Person,Attempt Murder,2,2,After COVID
18768,2021,D52,Crimes Against the Person,Assault,3,3,COVID Period
18770,2022,D42,Crimes Against Property,Theft,12,1,COVID Period
18771,2014,D42,Crimes Against Property,Theft,19,2,2014-2019
18773,2023,D13,Crimes Against Property,Fraud,74,4,After COVID
18774,2017,D14,Crimes Against Property,Other,2,2,2014-2019
18775,2020,D14,Crimes Against the Person,Assault,29,22,COVID Period
18778,2022,D43,Crimes Against Property,Theft,52,3,COVID Period
18782,2016,D52,Crimes Against Property,Theft,27,13,2014-2019
18783,2014,D51,Crimes Against the Person,Assault,80,54,2014-2019
18784,2017,D55,Crimes Against the Person,Robbery,2,1,2014-2019
18785,2014,D55,Crimes Against the Person,Sexual Violation,10,8,2014-2019
18786,2014,D11,Crimes Against Property,Break & Enter,3,1,2014-2019
18787,2022,D22,Crimes Against the Person,Other,9,5,COVID Period
18790,2015,D32,Crimes Against the Person,Sexual Violation,3,2,2014-2019
18791,2020,D13,Crimes Against Property,Other,18,4,COVID Period
18792,2015,D32,Crimes Against Property,Theft,122,23,2014-2019
18793,2016,D22,Crimes Against Property,Theft,100,17,2014-2019
18794,2014,D55,Crimes Against Property,Break & Enter,22,11,2014-2019
18796,2016,D11,Crimes Against the Person,Assault,120,84,2014-2019
18797,2023,D23,Crimes Against Property,Other,24,12,After COVID
18799,2018,D11,Crimes Against Property,Break & Enter,36,7,2014-2019
18800,2017,D33,Crimes Against Property,Break & Enter,6,2,2014-2019
18801,2017,D51,Crimes Against Property,Break & Enter,42,7,2014-2019
18802,2016,D33,Crimes Against Property,Break & Enter,3,2,2014-2019
18803,2021,D41,Crimes Against the Person,Robbery,24,10,COVID Period
18804,2022,D55,Crimes Against Property,Break & Enter,22,13,COVID Period
18805,2016,D11,Crimes Against Property,Break & Enter,3,2,2014-2019
18806,2017,D33,Crimes Against the Person,Other,32,20,2014-2019
18807,2017,D41,Crimes Against Property,Theft,56,12,2014-2019
18808,2014,D55,Crimes Against Property,Break & Enter,7,2,2014-2019
18809,2023,D55,Crimes Against Property,Fraud,40,2,After COVID
18810,2018,D51,Crimes Against Property,Theft,19,2,2014-2019
18811,2017,D22,Crimes Against Property,Theft,16,1,2014-2019
18812,2018,D41,Crimes Against the Person,Other,32,19,2014-2019
18814,2023,D33,Crimes Against the Person,Robbery,6,3,After COVID
18816,2017,D14,Crimes Against Property,Other,38,11,2014-2019
18817,2017,D22,Crimes Against Property,Theft,93,7,2014-2019
18819,2020,D43,Crimes Against the Person,Robbery,10,3,COVID Period
18820,2018,D41,Crimes Against Property,Theft,8,2,2014-2019
18822,2016,D32,Crimes Against the Person,Other,23,14,2014-2019
18824,2019,D43,Crimes Against Property,Break & Enter,11,1,2014-2019
18827,2017,D23,Crimes Against the Person,Assault,34,21,2014-2019
18828,2022,D42,Crimes Against Property,Fraud,63,5,COVID Period
18829,2022,D55,Crimes Against Property,Fraud,40,4,COVID Period
18830,2017,D43,Crimes Against Property,Theft,248,118,2014-2019
18831,2014,D14,Crimes Against Property,Fraud,1,1,2014-2019
18832,2021,D41,Crimes Against Property,Break & Enter,3,1,COVID Period
18834,2020,D23,Crimes Against the Person,Assault,22,14,COVID Period
18835,2016,D14,Crimes Against Property,Theft,263,68,2014-2019
18836,2018,D23,Crimes Against Property,Theft,15,2,2014-2019
18837,2021,D41,Crimes Against the Person,Robbery,21,10,COVID Period
18839,2017,D31,Crimes Against the Person,Sexual Violation,5,4,2014-2019
18840,2017,D55,Crimes Against Property,Fraud,3,2,2014-2019
18841,2015,D43,Crimes Against Property,Other,57,23,2014-2019
18842,2021,D53,Crimes Against Property,Break & Enter,29,6,COVID Period
18844,2020,D32,Crimes Against Property,Theft,267,67,COVID Period
18847,2021,D12,Crimes Against the Person,Sexual Violation,9,4,COVID Period
18848,2020,D13,Crimes Against Property,Break & Enter,25,9,COVID Period
18850,2017,D14,Crimes Against Property,Break & Enter,33,10,2014-2019
18852,2019,D55,Crimes Against Property,Theft,390,109,2014-2019
18853,2016,D32,Crimes Against the Person,Other,11,4,2014-2019
18854,2022,D42,Crimes Against Property,Other,47,5,COVID Period
18856,2023,D53,Crimes Against Property,Break & Enter,2,1,After COVID
18858,2015,D43,Crimes Against Property,Break & Enter,23,13,2014-2019
